case,row,kind,victim_group,victim_ch,r_src,word_a,word_b,d_ns,n,mean,min,max,delta
23,5,1,1,3,150,27,19,12400,64,0,0,0,0
23,5,1,1,3,150,27,19,12600,64,0,0,2,0
23,5,1,1,3,150,27,19,12800,64,0,0,2,0
28,7,1,0,8,5150,40,16360,0,64,32487,31665,32514,2
28,7,1,0,8,5150,40,16360,200,64,32496,32472,32515,-3
28,7,1,0,8,5150,40,16360,400,64,32497,32466,32517,-1
28,7,1,0,8,5150,40,16360,600,64,32495,32474,32515,-4
28,7,1,0,8,5150,40,16360,800,64,32496,32479,32508,-2
28,7,1,0,8,5150,40,16360,1000,64,32492,32478,32509,-6
28,7,1,0,8,5150,40,16360,1200,64,32490,32468,32512,-7
28,7,1,0,8,5150,40,16360,1400,64,32492,32469,32509,-3
28,7,1,0,8,5150,40,16360,1600,64,32491,32473,32511,-7
28,7,1,0,8,5150,40,16360,1800,64,32491,32478,32505,-7
28,7,1,0,8,5150,40,16360,2000,64,32486,32473,32509,-10
28,7,1,0,8,5150,40,16360,2200,64,32488,32467,32511,-8
28,7,1,0,8,5150,40,16360,2400,64,32489,32472,32507,-5
28,7,1,0,8,5150,40,16360,2600,64,32484,32458,32508,-11
28,7,1,0,8,5150,40,16360,2800,64,32486,32467,32508,-7
28,7,1,0,8,5150,40,16360,3000,64,32484,32468,32504,-11
28,7,1,0,8,5150,40,16360,3200,64,32487,32473,32504,-9
28,7,1,0,8,5150,40,16360,3400,64,32484,32463,32500,-11
28,7,1,0,8,5150,40,16360,3600,64,32482,32471,32506,-13
28,7,1,0,8,5150,40,16360,3800,64,32483,32458,32503,-13
28,7,1,0,8,5150,40,16360,4000,64,32483,32468,32511,-13
28,7,1,0,8,5150,40,16360,4200,64,32483,32459,32505,-12
28,7,1,0,8,5150,40,16360,4400,64,32486,32470,32503,-11
28,7,1,0,8,5150,40,16360,4600,64,32485,32462,32509,-10
28,7,1,0,8,5150,40,16360,4800,64,32486,32468,32511,-10
28,7,1,0,8,5150,40,16360,5000,64,32484,32455,32506,-12
28,7,1,0,8,5150,40,16360,5200,64,32487,32463,32500,-8
28,7,1,0,8,5150,40,16360,5400,64,32485,32472,32507,-11
28,7,1,0,8,5150,40,16360,5600,64,32487,32470,32502,-9
28,7,1,0,8,5150,40,16360,5800,64,32487,32469,32508,-7
28,7,1,0,8,5150,40,16360,6000,64,32486,32468,32506,-7
28,7,1,0,8,5150,40,16360,6200,64,32489,32459,32515,-7
28,7,1,0,8,5150,40,16360,6400,64,32490,32465,32512,-4
28,7,1,0,8,5150,40,16360,6600,64,32489,32468,32507,-6
28,7,1,0,8,5150,40,16360,6800,64,32494,32466,32529,0
28,7,1,0,8,5150,40,16360,7000,64,32495,32467,32527,-2
28,7,1,0,8,5150,40,16360,7200,64,32495,32470,32515,-2
28,7,1,0,8,5150,40,16360,7400,64,32496,32463,32515,-2
28,7,1,0,8,5150,40,16360,7600,64,32498,32467,32520,0
28,7,1,0,8,5150,40,16360,7800,64,32497,32462,32518,0
28,7,1,0,8,5150,40,16360,8000,64,32499,32467,32520,2
28,7,1,0,8,5150,40,16360,8200,64,32498,32470,32522,-2
28,7,1,0,8,5150,40,16360,8400,64,32502,32475,32538,4
28,7,1,0,8,5150,40,16360,8600,64,32496,32461,32521,-2
28,7,1,0,8,5150,40,16360,8800,64,32500,32474,32527,3
28,7,1,0,8,5150,40,16360,9000,64,32501,32474,32522,3
28,7,1,0,8,5150,40,16360,9200,64,32501,32474,32522,2
28,7,1,0,8,5150,40,16360,9400,64,32502,32470,32536,4
28,7,1,0,8,5150,40,16360,9600,64,32497,32317,32522,-2
28,7,1,0,8,5150,40,16360,9800,64,32502,32476,32528,3
28,7,1,0,8,5150,40,16360,10000,64,32506,32481,32535,7
28,7,1,0,8,5150,40,16360,10200,64,32505,32463,32533,6
28,7,1,0,8,5150,40,16360,10400,64,32505,32474,32530,5
28,7,1,0,8,5150,40,16360,10600,64,32507,32486,32532,7
28,7,1,0,8,5150,40,16360,10800,64,32504,32471,32535,4
28,7,1,0,8,5150,40,16360,11000,64,32505,32473,32536,5
28,7,1,0,8,5150,40,16360,11200,64,32505,32482,32533,5
28,7,1,0,8,5150,40,16360,11400,64,32507,32467,32533,6
28,7,1,0,8,5150,40,16360,11600,64,32507,32481,32528,5
28,7,1,0,8,5150,40,16360,11800,64,32508,32471,32543,8
28,7,1,0,8,5150,40,16360,12000,64,32505,32481,32530,6
28,7,1,0,8,5150,40,16360,12200,64,32505,32339,32531,6
28,7,1,0,8,5150,40,16360,12400,64,32506,32482,32529,5
28,7,1,0,8,5150,40,16360,12600,64,32509,32483,32541,8
28,7,1,0,8,5150,40,16360,12800,64,32508,32485,32532,6
29,7,1,0,8,5150,16360,40,0,64,32487,31656,32528,2
29,7,1,0,8,5150,16360,40,200,64,32501,32476,32527,2
29,7,1,0,8,5150,16360,40,400,64,32500,32467,32524,2
29,7,1,0,8,5150,16360,40,600,64,32501,32473,32522,2
29,7,1,0,8,5150,16360,40,800,64,32502,32471,32536,4
29,7,1,0,8,5150,16360,40,1000,64,32502,32472,32525,4
29,7,1,0,8,5150,16360,40,1200,64,32502,32477,32525,5
29,7,1,0,8,5150,16360,40,1400,64,32503,32472,32525,8
29,7,1,0,8,5150,16360,40,1600,64,32501,32473,32529,3
29,7,1,0,8,5150,16360,40,1800,64,32504,32476,32526,6
29,7,1,0,8,5150,16360,40,2000,64,32500,32473,32533,4
29,7,1,0,8,5150,16360,40,2200,64,32501,32475,32528,5
29,7,1,0,8,5150,16360,40,2400,64,32503,32475,32520,9
29,7,1,0,8,5150,16360,40,2600,64,32498,32377,32521,3
29,7,1,0,8,5150,16360,40,2800,64,32501,32469,32525,8
29,7,1,0,8,5150,16360,40,3000,64,32502,32474,32523,7
29,7,1,0,8,5150,16360,40,3200,64,32502,32477,32523,6
29,7,1,0,8,5150,16360,40,3400,64,32501,32477,32519,6
29,7,1,0,8,5150,16360,40,3600,64,32501,32469,32521,6
29,7,1,0,8,5150,16360,40,3800,64,32503,32473,32529,7
29,7,1,0,8,5150,16360,40,4000,64,32500,32471,32522,4
29,7,1,0,8,5150,16360,40,4200,64,32499,32374,32522,4
29,7,1,0,8,5150,16360,40,4400,64,32502,32476,32523,5
29,7,1,0,8,5150,16360,40,4600,64,32503,32474,32525,8
29,7,1,0,8,5150,16360,40,4800,64,32504,32475,32521,8
29,7,1,0,8,5150,16360,40,5000,64,32503,32471,32528,7
29,7,1,0,8,5150,16360,40,5200,64,32504,32465,32525,9
29,7,1,0,8,5150,16360,40,5400,64,32502,32480,32522,6
29,7,1,0,8,5150,16360,40,5600,64,32502,32481,32528,6
29,7,1,0,8,5150,16360,40,5800,64,32504,32465,32524,10
29,7,1,0,8,5150,16360,40,6000,64,32502,32476,32528,9
29,7,1,0,8,5150,16360,40,6200,64,32503,32475,32525,7
29,7,1,0,8,5150,16360,40,6400,64,32498,32326,32524,4
29,7,1,0,8,5150,16360,40,6600,64,32503,32474,32523,8
29,7,1,0,8,5150,16360,40,6800,64,32502,32471,32530,8
29,7,1,0,8,5150,16360,40,7000,64,32503,32479,32524,6
29,7,1,0,8,5150,16360,40,7200,64,32503,32470,32523,6
29,7,1,0,8,5150,16360,40,7400,64,32502,32479,32530,4
29,7,1,0,8,5150,16360,40,7600,64,32502,32473,32525,4
29,7,1,0,8,5150,16360,40,7800,64,32500,32471,32525,3
29,7,1,0,8,5150,16360,40,8000,64,32503,32473,32528,6
29,7,1,0,8,5150,16360,40,8200,64,32502,32470,32523,2
29,7,1,0,8,5150,16360,40,8400,64,32502,32476,32528,4
29,7,1,0,8,5150,16360,40,8600,64,32503,32472,32531,5
29,7,1,0,8,5150,16360,40,8800,64,32503,32469,32526,6
29,7,1,0,8,5150,16360,40,9000,64,32501,32473,32525,3
29,7,1,0,8,5150,16360,40,9200,64,32503,32475,32528,4
29,7,1,0,8,5150,16360,40,9400,64,32504,32481,32527,6
29,7,1,0,8,5150,16360,40,9600,64,32501,32471,32533,2
29,7,1,0,8,5150,16360,40,9800,64,32502,32469,32531,3
29,7,1,0,8,5150,16360,40,10000,64,32502,32473,32526,3
29,7,1,0,8,5150,16360,40,10200,64,32502,32472,32522,3
29,7,1,0,8,5150,16360,40,10400,64,32502,32475,32526,2
29,7,1,0,8,5150,16360,40,10600,64,32502,32474,32517,2
29,7,1,0,8,5150,16360,40,10800,64,32499,32393,32528,-1
29,7,1,0,8,5150,16360,40,11000,64,32500,32465,32527,0
29,7,1,0,8,5150,16360,40,11200,64,32499,32465,32531,-1
29,7,1,0,8,5150,16360,40,11400,64,32500,32470,32524,-1
29,7,1,0,8,5150,16360,40,11600,64,32503,32470,32523,1
29,7,1,0,8,5150,16360,40,11800,64,32502,32472,32524,2
29,7,1,0,8,5150,16360,40,12000,64,32500,32471,32519,1
29,7,1,0,8,5150,16360,40,12200,64,32499,32473,32527,0
29,7,1,0,8,5150,16360,40,12400,64,32500,32470,32520,-1
29,7,1,0,8,5150,16360,40,12600,64,32501,32472,32520,0
29,7,1,0,8,5150,16360,40,12800,64,32500,32472,32524,-2
30,7,1,1,6,5150,22,16342,0,64,32569,31923,32594,-1
30,7,1,1,6,5150,22,16342,200,64,32579,32563,32596,-1
30,7,1,1,6,5150,22,16342,400,64,32578,32562,32592,-1
30,7,1,1,6,5150,22,16342,600,64,32576,32560,32589,-3
30,7,1,1,6,5150,22,16342,800,64,32575,32562,32589,-5
30,7,1,1,6,5150,22,16342,1000,64,32576,32564,32591,-3
30,7,1,1,6,5150,22,16342,1200,64,32575,32561,32588,-3
30,7,1,1,6,5150,22,16342,1400,64,32573,32553,32588,-7
30,7,1,1,6,5150,22,16342,1600,64,32573,32557,32588,-6
30,7,1,1,6,5150,22,16342,1800,64,32573,32558,32588,-5
30,7,1,1,6,5150,22,16342,2000,64,32570,32555,32592,-7
30,7,1,1,6,5150,22,16342,2200,64,32571,32559,32586,-7
30,7,1,1,6,5150,22,16342,2400,64,32570,32557,32583,-7
30,7,1,1,6,5150,22,16342,2600,64,32570,32557,32584,-6
30,7,1,1,6,5150,22,16342,2800,64,32569,32549,32582,-7
30,7,1,1,6,5150,22,16342,3000,64,32569,32557,32585,-8
30,7,1,1,6,5150,22,16342,3200,64,32570,32555,32585,-6
30,7,1,1,6,5150,22,16342,3400,64,32569,32555,32588,-7
30,7,1,1,6,5150,22,16342,3600,64,32570,32553,32586,-6
30,7,1,1,6,5150,22,16342,3800,64,32569,32556,32587,-6
30,7,1,1,6,5150,22,16342,4000,64,32569,32558,32580,-7
30,7,1,1,6,5150,22,16342,4200,64,32568,32551,32585,-8
30,7,1,1,6,5150,22,16342,4400,64,32568,32557,32582,-9
30,7,1,1,6,5150,22,16342,4600,64,32569,32557,32590,-8
30,7,1,1,6,5150,22,16342,4800,64,32567,32544,32583,-9
30,7,1,1,6,5150,22,16342,5000,64,32570,32517,32586,-6
30,7,1,1,6,5150,22,16342,5200,64,32569,32557,32584,-7
30,7,1,1,6,5150,22,16342,5400,64,32570,32554,32586,-7
30,7,1,1,6,5150,22,16342,5600,64,32569,32555,32586,-7
30,7,1,1,6,5150,22,16342,5800,64,32571,32555,32588,-5
30,7,1,1,6,5150,22,16342,6000,64,32570,32555,32587,-8
30,7,1,1,6,5150,22,16342,6200,64,32573,32558,32590,-4
30,7,1,1,6,5150,22,16342,6400,64,32572,32556,32586,-7
30,7,1,1,6,5150,22,16342,6600,64,32574,32561,32589,-2
30,7,1,1,6,5150,22,16342,6800,64,32574,32539,32594,-4
30,7,1,1,6,5150,22,16342,7000,64,32574,32558,32591,-4
30,7,1,1,6,5150,22,16342,7200,64,32574,32560,32596,-3
30,7,1,1,6,5150,22,16342,7400,64,32575,32561,32591,-4
30,7,1,1,6,5150,22,16342,7600,64,32576,32559,32596,-3
30,7,1,1,6,5150,22,16342,7800,64,32579,32560,32604,1
30,7,1,1,6,5150,22,16342,8000,64,32579,32563,32597,0
30,7,1,1,6,5150,22,16342,8200,64,32580,32563,32598,1
30,7,1,1,6,5150,22,16342,8400,64,32581,32537,32606,1
30,7,1,1,6,5150,22,16342,8600,64,32582,32563,32601,3
30,7,1,1,6,5150,22,16342,8800,64,32585,32566,32600,5
30,7,1,1,6,5150,22,16342,9000,64,32583,32567,32602,4
30,7,1,1,6,5150,22,16342,9200,64,32585,32569,32605,5
30,7,1,1,6,5150,22,16342,9400,64,32588,32568,32603,8
30,7,1,1,6,5150,22,16342,9600,64,32588,32571,32604,6
30,7,1,1,6,5150,22,16342,9800,64,32586,32571,32604,3
30,7,1,1,6,5150,22,16342,10000,64,32588,32573,32605,6
30,7,1,1,6,5150,22,16342,10200,64,32589,32568,32612,7
30,7,1,1,6,5150,22,16342,10400,64,32591,32572,32611,9
30,7,1,1,6,5150,22,16342,10600,64,32594,32571,32610,13
30,7,1,1,6,5150,22,16342,10800,64,32591,32521,32607,9
30,7,1,1,6,5150,22,16342,11000,64,32594,32579,32608,13
30,7,1,1,6,5150,22,16342,11200,64,32592,32574,32609,12
30,7,1,1,6,5150,22,16342,11400,64,32595,32582,32609,14
30,7,1,1,6,5150,22,16342,11600,64,32596,32583,32608,14
30,7,1,1,6,5150,22,16342,11800,64,32595,32549,32609,14
30,7,1,1,6,5150,22,16342,12000,64,32595,32577,32611,13
30,7,1,1,6,5150,22,16342,12200,64,32596,32582,32612,14
30,7,1,1,6,5150,22,16342,12400,64,32597,32584,32612,15
30,7,1,1,6,5150,22,16342,12600,64,32594,32581,32608,12
30,7,1,1,6,5150,22,16342,12800,64,32595,32585,32612,14
31,7,1,1,6,5150,16342,22,0,64,32572,31923,32600,2
31,7,1,1,6,5150,16342,22,200,64,32583,32571,32599,3
31,7,1,1,6,5150,16342,22,400,64,32584,32573,32597,5
31,7,1,1,6,5150,16342,22,600,64,32582,32566,32600,3
31,7,1,1,6,5150,16342,22,800,64,32582,32571,32597,2
31,7,1,1,6,5150,16342,22,1000,64,32581,32547,32600,2
31,7,1,1,6,5150,16342,22,1200,64,32584,32565,32603,6
31,7,1,1,6,5150,16342,22,1400,64,32583,32572,32601,3
31,7,1,1,6,5150,16342,22,1600,64,32583,32566,32600,4
31,7,1,1,6,5150,16342,22,1800,64,32583,32571,32599,5
31,7,1,1,6,5150,16342,22,2000,64,32582,32566,32601,5
31,7,1,1,6,5150,16342,22,2200,64,32584,32572,32598,6
31,7,1,1,6,5150,16342,22,2400,64,32584,32571,32598,7
31,7,1,1,6,5150,16342,22,2600,64,32583,32565,32596,7
31,7,1,1,6,5150,16342,22,2800,64,32584,32567,32600,8
31,7,1,1,6,5150,16342,22,3000,64,32584,32572,32600,7
31,7,1,1,6,5150,16342,22,3200,64,32585,32571,32600,9
31,7,1,1,6,5150,16342,22,3400,64,32585,32571,32598,9
31,7,1,1,6,5150,16342,22,3600,64,32585,32573,32598,9
31,7,1,1,6,5150,16342,22,3800,64,32587,32575,32598,12
31,7,1,1,6,5150,16342,22,4000,64,32586,32573,32602,10
31,7,1,1,6,5150,16342,22,4200,64,32584,32569,32600,8
31,7,1,1,6,5150,16342,22,4400,64,32586,32573,32599,9
31,7,1,1,6,5150,16342,22,4600,64,32585,32568,32598,8
31,7,1,1,6,5150,16342,22,4800,64,32584,32572,32598,8
31,7,1,1,6,5150,16342,22,5000,64,32585,32573,32596,9
31,7,1,1,6,5150,16342,22,5200,64,32584,32570,32600,8
31,7,1,1,6,5150,16342,22,5400,64,32587,32576,32600,10
31,7,1,1,6,5150,16342,22,5600,64,32587,32575,32603,11
31,7,1,1,6,5150,16342,22,5800,64,32586,32575,32601,10
31,7,1,1,6,5150,16342,22,6000,64,32585,32567,32600,7
31,7,1,1,6,5150,16342,22,6200,64,32585,32571,32598,8
31,7,1,1,6,5150,16342,22,6400,64,32586,32574,32600,7
31,7,1,1,6,5150,16342,22,6600,64,32588,32575,32604,12
31,7,1,1,6,5150,16342,22,6800,64,32586,32567,32600,8
31,7,1,1,6,5150,16342,22,7000,64,32583,32573,32594,5
31,7,1,1,6,5150,16342,22,7200,64,32584,32576,32596,7
31,7,1,1,6,5150,16342,22,7400,64,32584,32568,32599,5
31,7,1,1,6,5150,16342,22,7600,64,32586,32575,32597,7
31,7,1,1,6,5150,16342,22,7800,64,32586,32573,32602,8
31,7,1,1,6,5150,16342,22,8000,64,32584,32573,32603,5
31,7,1,1,6,5150,16342,22,8200,64,32585,32567,32603,6
31,7,1,1,6,5150,16342,22,8400,64,32584,32575,32600,4
31,7,1,1,6,5150,16342,22,8600,64,32585,32574,32599,6
31,7,1,1,6,5150,16342,22,8800,64,32585,32571,32598,5
31,7,1,1,6,5150,16342,22,9000,64,32585,32574,32600,6
31,7,1,1,6,5150,16342,22,9200,64,32585,32566,32598,5
31,7,1,1,6,5150,16342,22,9400,64,32585,32563,32600,5
31,7,1,1,6,5150,16342,22,9600,64,32584,32571,32598,2
31,7,1,1,6,5150,16342,22,9800,64,32584,32571,32597,1
31,7,1,1,6,5150,16342,22,10000,64,32584,32567,32603,2
31,7,1,1,6,5150,16342,22,10200,64,32583,32570,32597,1
31,7,1,1,6,5150,16342,22,10400,64,32583,32573,32599,1
31,7,1,1,6,5150,16342,22,10600,64,32585,32571,32597,4
31,7,1,1,6,5150,16342,22,10800,64,32586,32571,32600,4
31,7,1,1,6,5150,16342,22,11000,64,32585,32573,32599,4
31,7,1,1,6,5150,16342,22,11200,64,32583,32572,32598,3
31,7,1,1,6,5150,16342,22,11400,64,32583,32569,32599,2
31,7,1,1,6,5150,16342,22,11600,64,32586,32575,32597,4
31,7,1,1,6,5150,16342,22,11800,64,32584,32570,32603,3
31,7,1,1,6,5150,16342,22,12000,64,32583,32572,32596,1
31,7,1,1,6,5150,16342,22,12200,64,32583,32571,32595,1
31,7,1,1,6,5150,16342,22,12400,64,32584,32571,32597,2
31,7,1,1,6,5150,16342,22,12600,64,32583,32569,32600,1
31,7,1,1,6,5150,16342,22,12800,64,32582,32571,32596,1
32,7,1,0,9,650,41,16361,0,64,32753,32739,32769,-1
32,7,1,0,9,650,41,16361,200,64,32751,32729,32769,-6
32,7,1,0,9,650,41,16361,400,64,32752,32734,32766,-2
32,7,1,0,9,650,41,16361,600,64,32749,32737,32768,-4
32,7,1,0,9,650,41,16361,800,64,32751,32737,32768,-2
32,7,1,0,9,650,41,16361,1000,64,32748,32733,32779,-4
32,7,1,0,9,650,41,16361,1200,64,32748,32731,32768,-2
32,7,1,0,9,650,41,16361,1400,64,32750,32738,32766,1
32,7,1,0,9,650,41,16361,1600,64,32746,32734,32762,-7
32,7,1,0,9,650,41,16361,1800,64,32745,32732,32768,-7
32,7,1,0,9,650,41,16361,2000,64,32744,32723,32760,-7
32,7,1,0,9,650,41,16361,2200,64,32743,32722,32759,-8
32,7,1,0,9,650,41,16361,2400,64,32743,32730,32762,-7
32,7,1,0,9,650,41,16361,2600,64,32743,32725,32762,-7
32,7,1,0,9,650,41,16361,2800,64,32741,32725,32762,-10
32,7,1,0,9,650,41,16361,3000,64,32740,32727,32762,-11
32,7,1,0,9,650,41,16361,3200,64,32742,32729,32759,-8
32,7,1,0,9,650,41,16361,3400,64,32741,32723,32764,-10
32,7,1,0,9,650,41,16361,3600,64,32741,32727,32758,-10
32,7,1,0,9,650,41,16361,3800,64,32739,32624,32757,-11
32,7,1,0,9,650,41,16361,4000,64,32739,32726,32763,-12
32,7,1,0,9,650,41,16361,4200,64,32739,32725,32753,-11
32,7,1,0,9,650,41,16361,4400,64,32741,32725,32756,-9
32,7,1,0,9,650,41,16361,4600,64,32742,32718,32765,-8
32,7,1,0,9,650,41,16361,4800,64,32743,32724,32762,-7
32,7,1,0,9,650,41,16361,5000,64,32744,32725,32766,-6
32,7,1,0,9,650,41,16361,5200,64,32743,32727,32762,-11
32,7,1,0,9,650,41,16361,5400,64,32742,32719,32765,-11
32,7,1,0,9,650,41,16361,5600,64,32743,32714,32769,-10
32,7,1,0,9,650,41,16361,5800,64,32743,32729,32759,-8
32,7,1,0,9,650,41,16361,6000,64,32744,32724,32764,-9
32,7,1,0,9,650,41,16361,6200,64,32745,32728,32761,-6
32,7,1,0,9,650,41,16361,6400,64,32748,32733,32765,-5
32,7,1,0,9,650,41,16361,6600,64,32748,32727,32768,-3
32,7,1,0,9,650,41,16361,6800,64,32749,32729,32770,-5
32,7,1,0,9,650,41,16361,7000,64,32751,32732,32776,-3
32,7,1,0,9,650,41,16361,7200,64,32749,32728,32766,-6
32,7,1,0,9,650,41,16361,7400,64,32754,32704,32780,1
32,7,1,0,9,650,41,16361,7600,64,32754,32724,32784,1
32,7,1,0,9,650,41,16361,7800,64,32756,32732,32778,5
32,7,1,0,9,650,41,16361,8000,64,32755,32741,32776,1
32,7,1,0,9,650,41,16361,8200,64,32760,32732,32780,6
32,7,1,0,9,650,41,16361,8400,64,32759,32740,32785,3
32,7,1,0,9,650,41,16361,8600,64,32756,32739,32774,2
32,7,1,0,9,650,41,16361,8800,64,32757,32730,32778,0
32,7,1,0,9,650,41,16361,9000,64,32762,32743,32783,8
32,7,1,0,9,650,41,16361,9200,64,32760,32741,32789,4
32,7,1,0,9,650,41,16361,9400,64,32762,32744,32780,6
32,7,1,0,9,650,41,16361,9600,64,32764,32749,32784,7
32,7,1,0,9,650,41,16361,9800,64,32764,32742,32781,6
32,7,1,0,9,650,41,16361,10000,64,32765,32747,32788,8
32,7,1,0,9,650,41,16361,10200,64,32765,32739,32785,8
32,7,1,0,9,650,41,16361,10400,64,32767,32747,32786,11
32,7,1,0,9,650,41,16361,10600,64,32768,32746,32790,11
32,7,1,0,9,650,41,16361,10800,64,32767,32743,32787,8
32,7,1,0,9,650,41,16361,11000,64,32771,32752,32789,14
32,7,1,0,9,650,41,16361,11200,64,32769,32753,32789,12
32,7,1,0,9,650,41,16361,11400,64,32768,32751,32796,11
32,7,1,0,9,650,41,16361,11600,64,32769,32747,32781,11
32,7,1,0,9,650,41,16361,11800,64,32771,32749,32789,13
32,7,1,0,9,650,41,16361,12000,64,32771,32757,32792,13
32,7,1,0,9,650,41,16361,12200,64,32771,32753,32786,11
32,7,1,0,9,650,41,16361,12400,64,32770,32759,32785,11
32,7,1,0,9,650,41,16361,12600,64,32770,32751,32788,10
32,7,1,0,9,650,41,16361,12800,64,32771,32756,32796,13
33,7,1,0,9,650,16361,41,0,64,32754,32729,32773,0
33,7,1,0,9,650,16361,41,200,64,32755,32740,32770,-2
33,7,1,0,9,650,16361,41,400,64,32755,32744,32779,1
33,7,1,0,9,650,16361,41,600,64,32755,32734,32776,2
33,7,1,0,9,650,16361,41,800,64,32756,32741,32778,3
33,7,1,0,9,650,16361,41,1000,64,32756,32740,32780,4
33,7,1,0,9,650,16361,41,1200,64,32751,32604,32768,1
33,7,1,0,9,650,16361,41,1400,64,32756,32744,32773,7
33,7,1,0,9,650,16361,41,1600,64,32757,32740,32773,4
33,7,1,0,9,650,16361,41,1800,64,32758,32744,32784,6
33,7,1,0,9,650,16361,41,2000,64,32756,32738,32775,5
33,7,1,0,9,650,16361,41,2200,64,32758,32743,32776,7
33,7,1,0,9,650,16361,41,2400,64,32758,32740,32780,8
33,7,1,0,9,650,16361,41,2600,64,32758,32740,32777,8
33,7,1,0,9,650,16361,41,2800,64,32758,32742,32778,7
33,7,1,0,9,650,16361,41,3000,64,32758,32741,32772,7
33,7,1,0,9,650,16361,41,3200,64,32758,32743,32778,8
33,7,1,0,9,650,16361,41,3400,64,32758,32743,32780,7
33,7,1,0,9,650,16361,41,3600,64,32759,32729,32775,8
33,7,1,0,9,650,16361,41,3800,64,32760,32747,32781,10
33,7,1,0,9,650,16361,41,4000,64,32757,32745,32776,6
33,7,1,0,9,650,16361,41,4200,64,32759,32735,32773,9
33,7,1,0,9,650,16361,41,4400,64,32759,32743,32776,9
33,7,1,0,9,650,16361,41,4600,64,32758,32743,32774,8
33,7,1,0,9,650,16361,41,4800,64,32758,32744,32780,8
33,7,1,0,9,650,16361,41,5000,64,32760,32735,32782,10
33,7,1,0,9,650,16361,41,5200,64,32760,32744,32782,6
33,7,1,0,9,650,16361,41,5400,64,32759,32746,32773,6
33,7,1,0,9,650,16361,41,5600,64,32761,32743,32781,8
33,7,1,0,9,650,16361,41,5800,64,32762,32746,32791,11
33,7,1,0,9,650,16361,41,6000,64,32762,32749,32780,9
33,7,1,0,9,650,16361,41,6200,64,32761,32746,32788,10
33,7,1,0,9,650,16361,41,6400,64,32761,32742,32781,8
33,7,1,0,9,650,16361,41,6600,64,32760,32740,32778,9
33,7,1,0,9,650,16361,41,6800,64,32760,32740,32780,6
33,7,1,0,9,650,16361,41,7000,64,32760,32748,32779,6
33,7,1,0,9,650,16361,41,7200,64,32759,32743,32780,4
33,7,1,0,9,650,16361,41,7400,64,32761,32747,32780,8
33,7,1,0,9,650,16361,41,7600,64,32760,32746,32776,7
33,7,1,0,9,650,16361,41,7800,64,32760,32747,32777,9
33,7,1,0,9,650,16361,41,8000,64,32760,32746,32778,6
33,7,1,0,9,650,16361,41,8200,64,32761,32745,32778,7
33,7,1,0,9,650,16361,41,8400,64,32758,32713,32776,2
33,7,1,0,9,650,16361,41,8600,64,32760,32737,32782,6
33,7,1,0,9,650,16361,41,8800,64,32760,32737,32777,3
33,7,1,0,9,650,16361,41,9000,64,32760,32747,32776,6
33,7,1,0,9,650,16361,41,9200,64,32759,32749,32776,3
33,7,1,0,9,650,16361,41,9400,64,32761,32745,32779,5
33,7,1,0,9,650,16361,41,9600,64,32759,32739,32777,2
33,7,1,0,9,650,16361,41,9800,64,32760,32745,32781,2
33,7,1,0,9,650,16361,41,10000,64,32760,32747,32779,3
33,7,1,0,9,650,16361,41,10200,64,32760,32741,32776,3
33,7,1,0,9,650,16361,41,10400,64,32761,32748,32778,5
33,7,1,0,9,650,16361,41,10600,64,32760,32740,32784,3
33,7,1,0,9,650,16361,41,10800,64,32761,32743,32780,2
33,7,1,0,9,650,16361,41,11000,64,32759,32743,32786,2
33,7,1,0,9,650,16361,41,11200,64,32760,32746,32777,3
33,7,1,0,9,650,16361,41,11400,64,32761,32744,32780,4
33,7,1,0,9,650,16361,41,11600,64,32760,32746,32782,2
33,7,1,0,9,650,16361,41,11800,64,32760,32743,32776,2
33,7,1,0,9,650,16361,41,12000,64,32760,32742,32777,2
33,7,1,0,9,650,16361,41,12200,64,32760,32749,32776,0
33,7,1,0,9,650,16361,41,12400,64,32760,32744,32777,1
33,7,1,0,9,650,16361,41,12600,64,32761,32742,32781,1
33,7,1,0,9,650,16361,41,12800,64,32759,32745,32788,1
34,7,1,0,10,150,42,16362,0,64,0,0,8,0
34,7,1,0,10,150,42,16362,200,64,0,0,8,0
34,7,1,0,10,150,42,16362,400,64,0,0,5,0
34,7,1,0,10,150,42,16362,600,64,0,0,8,0
34,7,1,0,10,150,42,16362,800,64,0,0,5,0
34,7,1,0,10,150,42,16362,1000,64,0,0,0,0
34,7,1,0,10,150,42,16362,1200,64,0,0,4,0
34,7,1,0,10,150,42,16362,1400,64,0,0,4,0
34,7,1,0,10,150,42,16362,1600,64,0,0,6,0
34,7,1,0,10,150,42,16362,1800,64,0,0,4,0
34,7,1,0,10,150,42,16362,2000,64,0,0,7,0
34,7,1,0,10,150,42,16362,2200,64,0,0,5,0
34,7,1,0,10,150,42,16362,2400,64,0,0,2,0
34,7,1,0,10,150,42,16362,2600,64,0,0,2,0
34,7,1,0,10,150,42,16362,2800,64,0,0,2,0
34,7,1,0,10,150,42,16362,3000,64,0,0,2,0
34,7,1,0,10,150,42,16362,3200,64,0,0,6,-1
34,7,1,0,10,150,42,16362,3400,64,0,0,6,0
34,7,1,0,10,150,42,16362,3600,64,0,0,2,0
34,7,1,0,10,150,42,16362,3800,64,0,0,2,0
34,7,1,0,10,150,42,16362,4000,64,0,0,3,0
